Disciplina,Periodo,Registro,Sexo,Programa
"CAP372 - Processamento de Alto Desempenho",200902,FAQC0MBNI4/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,6KLVI29948/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,8F1E9VEE8M/2008,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,B4WH9LYSFI/2008,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,PBST9VK6DQ/2008,Feminino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",200902,PBST9VK6DQ/2010,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,6LRH9LBS26/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,U3QR00GTN8/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,4586RL84CQ/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,4GC0RU1JIY/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,NAVK90AG92/2009,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,NLZE993VFA/2009,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,O8729QQPRQ/2009,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",200902,62SU03JV0S/2009,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201103,Z8O599MMXA/2011,Masculino,PGSER
"CAP372 - Processamento de Alto Desempenho",201103,U9XF01QYL0/2011,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201103,58QCRCYIT6/2011,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201103,OPHK90U9VQ/2010,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201103,QMJCRWYWYI/2011,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201103,QXN6R5SC4Q/2011,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201103,RML0R1306Y/2011,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201103,RXOUR9WFD6/2011,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201103,2WHSIL3ZLC/2011,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201103,WPU9R2KGJM/2011,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201103,K5ER02HE38/2011,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201203,NORL0BWF9G/2012,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201203,OPHK90U9VQ/2012,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201203,X2U1I4EW60/2012,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201203,G1VSI6OBAO/2012,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201203,N54H95PMCU/2012,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201303,NER0RZFJAY/2013,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201303,5PI000UZBW/2013,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201303,NZAUR6ZABU/2013,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201303,Q5VX0HC1T0/2013,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,WPU9R2KGJM/2013,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,MQ8RRAU6AA/2014,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,X2U1I4EW60/2014,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,66ZZ9YPXCU/2014,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,FXDL0ANSW4/2014,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,9G1I0SEW3W/2013,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201403,XNWF00KH6C/2014,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201403,DENAIGOOO0/2014,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,HCLPICWINS/2008,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,HCLPICWINS/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,Y1TOR2JIM2/2012,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,Y1TOR2JIM2/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,58QCRCYIT6/2015,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,VEORRPMY4Y/2014,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,QZUT9UUBV2/2014,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,GGNX0OGP7O/2015,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,AW829NK0IE/2015,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,28PVI6H42W/2015,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,7FFMIVKVNK/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,7FFMIVKVNK/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201503,NHHT989W8E/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201503,6C1CREISYI/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201602,S2VIRUBTMY/2001,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201602,NAVK90AG92/2016,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,W4KQ9G8R86/2013,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201602,N07B9Y6C4E/2016,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,XCSL0RR204/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,YL7X0R0QP0/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,1VQ3R4MOGI/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,W06F0UWKL0/2014,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201602,F5TSI9YWHC/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,MVA59QN1VY/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201602,MVA59QN1VY/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,FMLFRXVD02/2016,Masculino,PGSER
"CAP372 - Processamento de Alto Desempenho",201602,99V59OQ0RY/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,9W2T96CV4E/2016,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201602,SP1SII0H2O/2016,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201702,A3AK9KUO12/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201702,A3AK9KUO12/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,8MPCRBS1EI/2016,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,B7BW9WDFOM/2017,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,TFNRRKZI2A/2017,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,MCBI08V4UK/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,MNFC0HOK0S/2016,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,RLG1ID70GO/2017,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201702,01TR0V9WJ8/2017,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201702,6BEX0F8N7O/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,6MIR0O22DW/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,6XML0WVHK4/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201702,0KWAINQ5C0/2017,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,I14L0WOEW4/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,H92907DOHW/2016,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201802,2QBR0F0DV8/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,YM9XRX07HE/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,EWTORFJ5A2/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,ON7AIRH0TC/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,PVMMIQQPI8/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201802,2IGXR61W02/2018,Feminino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201802,2IGXR61W02/2019,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201902,MIWT9O2S0E/2019,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201902,T2K3R8GQOI/2013,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201902,3PIVI0WE88/2019,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",201902,BCVT90S59Q/2018,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201902,5O5JIP7LOO/2019,Masculino,PGETE
"CAP372 - Processamento de Alto Desempenho",201902,7BZR0353N8/2019,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",201902,GU1Q9ZH4HI/2019,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,NERN9UM2IM/2015,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",202002,OYB4I0AFZK/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,0KV7IRD814/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,GZEH9DPPRI/2020,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",202002,GZEH9DPPRI/2021,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,TY1VIFFVMW/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,VKY9RVNI6A/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,3IBC0X8RQ4/2020,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,XPX30AAJ04/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,VUCW9QUNRA/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202002,9OHK9HJJ7Q/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202101,26PAIUF4TC/2021,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202101,VE15978RVY/2019,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",202101,0D3K9B5FIE/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202201,G3N29Q9CAE/2022,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202201,JQVORMTQRE/2020,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202201,YFM6R8BHE2/2022,Masculino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",202301,Y9D4ID2ASW/2023,Feminino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202301,6I030QV5W4/2023,Feminino,ISOLADA
"CAP372 - Processamento de Alto Desempenho",202301,TC1U0P5JOS/2023,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202301,B949R2QEMA/2023,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202301,ALGQ9QD9LI/2023,Masculino,PGCAP
"CAP372 - Processamento de Alto Desempenho",202301,UZOX0TQYMC/2023,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200703,OQ03RPG3V6/2007,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200703,YGDPI1DZEG/2007,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200803,DTTFRH81LE/2008,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200803,XG8GIK6U0G/2008,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200803,XRCAIT096O/2008,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200803,HZV302XK6S/2008,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",200903,P8G7IIM6X4/2009,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201003,G34O058MSC/2010,Feminino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201003,XFM0RKWO9M/2010,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201103,Z22U0UEZRG/2011,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201203,HCLPICWINS/2012,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201203,3RTRR5G6IA/2012,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201203,OGHGI6EIOG/2012,Masculino,ISOLADA
"CAP373 - Processamento e Análise de Imagens de Radar",201403,B1VK951S92/2012,Masculino,ISOLADA
"CAP373 - Processamento e Análise de Imagens de Radar",201503,28PVI6H42W/2015,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201503,BIFQ956UUU/2015,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201503,ONTQ9QR6K6/2015,Feminino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201603,8MPCRBS1EI/2016,Feminino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201703,8YRB9FWLLQ/2016,Masculino,PGCAP
"CAP373 - Processamento e Análise de Imagens de Radar",201903,I7JCRGWGYI/2019,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,NAQ3R1NSGI/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,IF4T9GJZ9Q/2007,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,ZLNAIGAJC0/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,ORCK913HIE/2007,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,8OK1IEFZFC/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,AE2PIXN3X4/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,W0KR0B8T78/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200703,LHWPIR2A54/2007,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,DCWC0UOXA4/2008,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,BWBR0GSTV8/2007,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,0LSJIXHOQ0/2008,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,K7LFRYRL02/2008,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,XRCAIT096O/2008,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,8F1E9VEE8M/2008,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200802,H1HVI433HK/2008,Masculino,ISOLADA
"CAP374 - Introdução a Analise de Wavelet",200903,P7FL06KX1G/2009,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,Z8S1IKAYOO/2008,Masculino,PGGES
"CAP374 - Introdução a Analise de Wavelet",200903,Z26F07I1X0/2009,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,6LRH9LBS26/2009,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,NAVK90AG92/2009,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,O8729QQPRQ/2009,Feminino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,PJK1IRFM3C/2009,Masculino,PGCAP
"CAP374 - Introdução a Analise de Wavelet",200903,KA80RZCCKA/2009,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200703,190Z9UQXFI/2007,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200703,27XO0AZ0XO/2007,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200703,695Q928BG6/1996,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200703,ANWF0HJ56C/2007,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200703,R71MIGKBY8/2007,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200703,UOKPIG37X4/2007,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200703,QG4W9AC4HY/2007,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200703,6QON9SV2AM/2007,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200703,PY7YI0YEN4/2007,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200803,DCWC0UOXA4/2008,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200803,6QON9SV2AM/2008,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200803,HPHL042MIS/2007,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200803,XG8GIK6U0G/2008,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200803,OEHB953WV2/2008,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",200903,AEP59WX9NY/2009,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200903,L6SVII8UYW/2007,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200903,FAQC0MBNI4/2009,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200903,TSMX0RNEH0/2009,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",200903,DQW3RDE3KI/2009,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201003,I4BQ9AZQK6/2010,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201003,I4BQ9AZQK6/2011,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201003,W2ZJIQGX8O/2007,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201003,FL3U0L6L64/2007,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201003,WFCVIT1748/2010,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201003,48H7IL31NS/2010,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201003,NE4L005DK4/2010,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201003,A6YJIW8D60/2010,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201103,NORL0BWF9G/2011,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201103,NORL0BWF9G/2012,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201103,4GC0RU1JIY/2011,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201103,0O0SIHQ7O0/2011,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201103,L23I0W2898/2011,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201103,VEORRPMY4Y/2011,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201103,E35JI5A1OO/2011,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,N3N6RQM44Q/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,13UB9ABJ5Q/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,0SBIRPZC5M/2012,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,WPU9R2KGJM/2011,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201202,WPU9R2KGJM/2013,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,MQ8RRAU6AA/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,X2U1I4EW60/2012,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,66ZZ9YPXCU/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,G8HF0JH82C/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,GJL90SAN8K/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201202,LVNFRY1QHE/2012,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201303,E8LK9Z0FIE/2009,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201303,E8LK9Z0FIE/2014,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201303,Q5VX0HC1T0/2013,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201303,EUEL02PRMS/2013,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201603,44ZGI73O0G/2003,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201603,44ZGI73O0G/2017,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,NAVK90AG92/2016,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,3XDDIC9MHK/2016,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,8MPCRBS1EI/2016,Feminino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,F5TSI9YWHC/2016,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,WVEI04KFQK/2014,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201603,7FFMIVKVNK/2016,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,9KYZ9XJFY6/2016,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,PBXC01F1CS/2016,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201603,MNFC0HOK0S/2016,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201603,BZ7DIT3BDK/2016,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,NNQT9WA0WE/2005,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,MVA59QN1VY/2017,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201703,K8O30ZXL04/2017,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201703,MMWH9VHGFI/2016,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,72V4I2UHGW/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,8ARLRFX2KI/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,2QBR0F0DV8/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,2QBR0F0DV8/2018,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201703,3NN905GNDW/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,X5VW9E3P5Y/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,QZ8DIVK648/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,RLG1ID70GO/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,Y029RFDD4Y/2017,Feminino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,YM9XRX07HE/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,YM9XRX07HE/2018,Masculino,PGCAP
"CAP375 - Inteligência Computacional e Aplicações",201703,IE4Z9TPDQ6/2017,Masculino,ISOLADA
"CAP375 - Inteligência Computacional e Aplicações",201703,SFMF0EGOFO/2017,Masculino,ISOLADA
